Income_annual,Employment_Status,Loan_Amount,Loan_Term_Months,Credit_Utilization,Previous_Defaults_Count,Age,Marital_Status,Num_Dependents,Default_Status
28479,Employed,83711,12,0.10914014992300079,0,29,Single,2,1
34374,Employed,70604,36,0.35062458351124914,0,53,Married,1,0
53269,Employed,15295,24,0.4888496994583602,0,32,Married,1,0
39459,Employed,11774,48,0.5798789065680648,0,54,Married,1,0
41071,Employed,17190,12,0.8476551573683643,0,47,Single,1,0
23430,Employed,36286,36,0.2912910074878531,0,42,Married,4,0
25532,Unemployed,81325,60,0.2219431928868467,0,38,Single,2,0
74569,Unemployed,99450,24,0.7955565511991666,1,66,Married,0,1
27062,Employed,77427,36,0.8534779952707581,0,64,Married,2,0
70437,Employed,92513,60,0.4903633988648676,0,38,Married,3,0
32950,Employed,69014,12,0.1921732490000416,0,57,Married,2,0
36348,Employed,80852,12,0.48831063942157704,0,27,Single,0,0
55722,Self-Employed,60256,24,0.18755466168261503,1,24,Married,0,0
60400,Employed,63630,60,0.8065484629605302,0,65,Single,1,0
34740,Employed,96190,48,0.666520083693,0,36,Married,2,0
31091,Self-Employed,67771,12,0.2929096141680032,0,42,Single,1,0
35512,Self-Employed,56715,48,0.8093525546534294,0,68,Married,1,1
41572,Employed,12466,48,0.6103213832394554,2,56,Married,4,0
51871,Self-Employed,22637,36,0.8626106693766948,0,40,Married,2,0
36376,Employed,73745,36,0.8843838792084376,0,51,Single,3,1
46516,Employed,41317,12,0.10262543138857448,0,53,Single,0,0
69936,Employed,54766,48,0.19617136722203662,1,33,Single,0,1
42299,Employed,8078,36,0.5375378646454686,0,40,Single,1,0
41136,Employed,32299,60,0.8646822995738332,1,61,Single,4,1
19780,Employed,8543,60,0.8953869084077565,0,62,Single,2,1
12679,Employed,99627,60,0.553926348242816,0,58,Single,1,0
42418,Self-Employed,56052,60,0.23904119115618425,0,42,Single,2,0
34963,Employed,99483,48,0.23044001600696495,0,59,Single,0,0
29557,Employed,27064,60,0.7110862064913107,0,43,Married,2,0
40031,Self-Employed,77287,48,0.5735501429650383,1,68,Single,1,1
35448,Employed,85442,12,0.5390191191462104,0,69,Single,3,0
57017,Unemployed,88632,12,0.47261193864041307,1,53,Single,3,0
37588,Employed,19425,60,0.6801077012653453,1,61,Married,3,0
26936,Employed,56481,60,0.7864433432050765,0,50,Married,2,0
53963,Employed,82347,60,0.342366464956509,0,34,Married,0,0
33294,Employed,88114,12,0.2767342137407125,0,67,Married,1,0
44829,Employed,77317,36,0.6361593330519539,1,56,Single,5,0
30002,Employed,91826,12,0.8317859392439627,0,28,Single,1,0
28003,Employed,55530,60,0.37852595211526896,0,67,Single,3,0
37558,Employed,86099,36,0.3179585753419323,0,42,Single,2,0
36502,Employed,30888,36,0.28089170418849563,2,24,Married,3,0
43999,Employed,32491,24,0.3035927261573047,0,55,Single,2,1
32615,Employed,37352,48,0.20794667436825157,0,28,Married,1,0
17421,Employed,26676,60,0.5774225820866828,0,54,Married,1,0
30542,Employed,70836,48,0.32466085492900454,0,42,Single,2,0
49887,Employed,42463,24,0.5919554893263237,0,45,Single,1,0
32242,Self-Employed,53990,48,0.1664258796100545,1,45,Single,1,1
32907,Employed,91544,60,0.19236543369430326,0,60,Married,2,0
53881,Self-Employed,68627,24,0.5289135422375557,0,60,Married,2,0
27315,Employed,25221,48,0.5092247555808113,1,37,Married,1,1
19592,Employed,99870,12,0.31720794139031094,0,36,Single,2,0
34055,Employed,90837,36,0.761704681296434,0,68,Single,1,0
29921,Self-Employed,77843,24,0.2496377318940396,0,68,Married,1,0
24673,Employed,56313,12,0.3885288993465489,0,59,Single,1,0
33855,Employed,34251,60,0.5444093648579218,2,35,Single,1,1
44205,Employed,51586,36,0.7937688820122917,1,37,Married,2,1
36180,Employed,79418,24,0.4348407801334213,1,55,Single,0,0
41060,Employed,58884,36,0.4188807643527235,0,53,Married,0,1
75008,Employed,57620,24,0.5636299424254357,0,60,Married,4,0
31661,Employed,15040,24,0.35335633237031705,0,59,Married,1,0
40592,Employed,76677,48,0.6673386025276715,0,38,Married,1,0
29623,Employed,50878,36,0.29895675253360376,0,50,Married,3,0
25885,Self-Employed,10969,36,0.7585567975521698,0,43,Married,1,1
28739,Self-Employed,18162,12,0.31788273050676896,0,57,Married,1,0
29986,Employed,70435,60,0.8941609298324098,0,67,Single,1,0
41931,Employed,79667,12,0.35316997946211415,0,27,Single,0,0
92932,Self-Employed,10037,48,0.8030609109241582,0,30,Single,0,1
27271,Employed,65526,24,0.4178847632848458,0,36,Single,1,0
30740,Employed,92914,48,0.2968438736247443,0,48,Single,0,0
35410,Self-Employed,19693,48,0.2809306003682842,0,43,Single,3,0
42545,Employed,97162,12,0.7801530254799026,0,54,Single,0,1
40352,Employed,64090,24,0.3470023890503014,0,38,Single,2,0
60696,Self-Employed,7451,60,0.3708504071677976,1,67,Married,5,0
13758,Employed,70560,48,0.25759444467115244,0,43,Married,1,0
13977,Self-Employed,10962,60,0.8690597744929734,0,40,Married,2,0
29781,Self-Employed,94552,24,0.29579515247906407,0,51,Single,1,0
56326,Unemployed,21444,24,0.2979548951852896,1,34,Single,3,0
19413,Employed,45443,12,0.8551183122037567,0,43,Single,3,1
10904,Employed,21506,36,0.8207190839961463,0,22,Single,0,1
45636,Employed,43384,12,0.29912870654392815,1,49,Single,2,0
40033,Employed,29248,60,0.7917804556143915,0,29,Married,1,1
23480,Employed,51162,12,0.2998585704688935,0,53,Married,0,0
24484,Employed,47690,24,0.16757133188229956,1,68,Single,1,0
24639,Employed,74625,48,0.7562890787166601,2,64,Married,3,1
37957,Employed,73008,36,0.7172465262522291,0,32,Married,0,1
28267,Employed,65309,24,0.33573369735317715,0,39,Married,1,0
44250,Self-Employed,48237,48,0.17211118809808745,2,62,Single,1,0
11592,Self-Employed,40732,60,0.2651511075817182,0,40,Married,3,0
25777,Unemployed,13104,60,0.7168452567251723,0,57,Single,3,0
23146,Employed,88230,60,0.8717982519539413,0,51,Single,1,0
32776,Unemployed,95266,12,0.30720165743559325,1,55,Married,1,0
29283,Self-Employed,39980,60,0.7546070408283593,1,61,Single,3,0
49967,Employed,79990,60,0.2823461258697235,0,41,Married,1,0
17262,Employed,44560,12,0.6436803134600668,0,67,Married,2,0
36982,Employed,14554,48,0.16689077522522106,0,66,Single,1,0
45403,Employed,96049,24,0.5682365123058081,0,63,Single,1,1
76317,Employed,50987,36,0.3153519129557745,0,33,Single,1,0
29950,Employed,35985,60,0.8406767589869256,0,59,Single,3,1
41348,Self-Employed,95298,60,0.3318007110231629,0,47,Single,1,0
17649,Employed,53167,60,0.4187525558898453,0,45,Single,1,0
13949,Employed,45428,12,0.7725432889236648,1,22,Single,2,1
50914,Self-Employed,72238,12,0.4506196660374354,0,55,Married,3,0
36234,Employed,67723,12,0.29072980143593474,0,28,Single,0,0
58186,Unemployed,22038,36,0.5380354567154377,0,53,Married,3,1
20965,Employed,27219,24,0.7719929565199856,0,45,Single,1,1
44710,Unemployed,9271,60,0.446542089603722,1,41,Married,2,1
76690,Employed,32397,48,0.2063107913638941,0,56,Married,1,0
42953,Employed,79491,60,0.4064695304916135,1,33,Single,2,1
40563,Employed,34602,60,0.8635801064753531,1,66,Married,4,1
36440,Self-Employed,59471,60,0.15761729629261778,0,29,Married,3,0
19373,Self-Employed,67150,60,0.4267561379584158,0,55,Married,1,0
62456,Employed,49227,24,0.6184230351521324,0,66,Single,1,1
28442,Unemployed,28116,48,0.16281418096945827,0,56,Married,0,0
44435,Employed,11674,12,0.3759620376024545,0,69,Married,1,0
19434,Employed,22469,48,0.8524626831522105,0,67,Married,0,0
22656,Self-Employed,10446,60,0.12450855376491461,1,64,Married,2,0
64475,Employed,25760,48,0.7013935036047545,0,66,Single,2,0
31605,Employed,6963,60,0.773099972908797,0,30,Single,2,0
64945,Unemployed,81002,48,0.3216485803342002,0,25,Single,1,0
35196,Unemployed,32262,36,0.2717714956158498,0,51,Single,2,1
17382,Unemployed,10177,48,0.8318567148689657,1,44,Single,2,0
51887,Unemployed,16160,12,0.7112013563845795,1,52,Single,0,0
28682,Employed,12543,12,0.19070456768560184,1,69,Single,0,0
48024,Self-Employed,87162,48,0.26975780441312236,0,69,Single,2,0
36683,Employed,44278,48,0.5970841239940435,0,23,Married,1,0
19589,Unemployed,34607,24,0.4355335431175139,1,36,Single,3,0
38782,Employed,90835,48,0.5033394963503198,0,61,Married,1,0
87420,Employed,22221,12,0.8612339480818141,0,69,Single,3,1
44231,Employed,8323,36,0.4361883705535792,0,40,Married,2,0
35489,Employed,57105,12,0.8053455966514153,0,64,Single,2,1
55833,Employed,81151,24,0.6285957749284586,0,44,Married,0,0
39508,Self-Employed,71968,48,0.19729556697084494,0,54,Married,0,1
39490,Self-Employed,28238,36,0.6956056293181757,0,68,Married,0,1
23466,Employed,68830,12,0.5161672591650518,0,43,Married,1,1
39876,Self-Employed,78967,36,0.28007780031359086,1,58,Single,1,0
54949,Employed,13330,60,0.3316394584658385,0,22,Married,3,0
25992,Employed,49153,12,0.545865939800601,1,61,Single,1,1
64202,Employed,13611,60,0.5813619921166344,0,25,Single,0,0
35007,Self-Employed,18872,36,0.874541123223584,1,38,Single,2,1
25460,Self-Employed,54455,48,0.7837761091284746,0,49,Single,0,0
54125,Employed,39930,48,0.264671429596221,0,30,Married,2,0
32379,Employed,77022,48,0.7191936564537164,0,62,Married,2,0
49207,Employed,67714,60,0.10663344652131644,0,62,Married,1,0
32315,Employed,93794,48,0.2038467689321152,0,36,Single,2,0
35456,Employed,53716,24,0.2597603328530266,0,43,Married,1,1
44241,Employed,71704,12,0.5777594821273103,0,50,Married,0,0
40796,Employed,5415,12,0.2557480050401494,4,26,Single,0,0
16346,Unemployed,81441,36,0.39221835362824575,1,64,Single,2,1
23190,Employed,75779,60,0.2942238257136636,1,56,Single,3,1
52668,Employed,87069,12,0.3699332995039707,1,40,Single,2,0
34445,Employed,97556,60,0.8539611557872527,0,36,Married,1,1
29451,Self-Employed,93444,36,0.8979010820763441,1,48,Single,1,1
21090,Self-Employed,76435,48,0.6485776850112874,0,46,Single,1,0
23578,Self-Employed,14888,36,0.5578462971645447,0,42,Single,1,0
16175,Employed,50299,24,0.6667582766530266,0,31,Single,3,0
34873,Self-Employed,63765,48,0.7173217603351267,0,21,Single,4,0
28584,Employed,67714,48,0.6912101948876115,0,25,Single,2,0
24670,Employed,20935,48,0.16551402256000386,1,69,Married,2,1
35339,Employed,78002,36,0.3482347354294192,1,63,Single,1,1
42006,Employed,85631,24,0.37474510543179984,0,66,Single,0,0
83891,Unemployed,81729,60,0.39540357932011305,0,61,Married,1,0
19835,Self-Employed,6320,36,0.37545102292123367,0,62,Married,0,0
57742,Employed,51032,12,0.7296738379602621,0,56,Single,1,1
53596,Employed,82763,12,0.6980837343075026,1,22,Single,1,0
26591,Employed,22907,36,0.10368024231412143,0,26,Single,2,0
39391,Employed,43002,60,0.33710521879577526,0,47,Married,0,0
30240,Employed,49838,12,0.5989309182282605,0,46,Single,1,0
39115,Unemployed,43912,60,0.19621249759103965,0,55,Married,2,1
66413,Unemployed,5552,48,0.15695863558842593,1,33,Married,1,1
46269,Employed,25140,36,0.7627184955987854,0,32,Single,1,0
44508,Self-Employed,90591,48,0.46214741773765533,0,38,Single,4,1
30573,Employed,53737,12,0.7845498943366828,1,58,Married,2,1
20057,Employed,38367,60,0.7588421817412525,1,62,Married,2,1
33410,Employed,85634,48,0.8146964177124686,2,26,Married,2,1
58843,Employed,29061,12,0.13861965084851768,0,48,Married,6,0
19714,Self-Employed,85336,24,0.24890405288670767,1,48,Single,1,1
23812,Employed,47124,48,0.33691453152113643,0,45,Single,4,1
38196,Employed,50638,24,0.2089843102702881,0,25,Married,0,0
24492,Employed,96115,24,0.4883758566285714,2,35,Married,3,1
26449,Unemployed,6982,12,0.7391815120312469,0,67,Married,1,1
30655,Employed,40765,36,0.8609454486797636,0,64,Married,4,1
21031,Self-Employed,87606,60,0.8116593075811729,0,29,Married,1,1
24596,Self-Employed,59681,12,0.4658693440126467,0,65,Married,0,0
48116,Employed,68232,48,0.6091928810967617,0,68,Single,1,0
21526,Employed,67349,60,0.2845568987589223,1,22,Single,4,1
19165,Self-Employed,68474,36,0.4224071999455359,1,69,Single,0,0
28225,Employed,34513,12,0.7969460763360025,0,29,Married,3,0
48668,Unemployed,27592,36,0.12335801761558463,1,46,Single,1,0
33564,Employed,28618,48,0.5262074181147794,0,43,Single,1,0
30156,Employed,56632,12,0.798238638319217,0,48,Married,0,0
36965,Self-Employed,20409,48,0.19760789908060838,2,26,Married,0,0
18064,Self-Employed,14529,60,0.8860369615608976,0,24,Married,2,1
44262,Unemployed,29154,60,0.10991317118493536,0,50,Single,2,1
42335,Employed,37882,36,0.8088960091705315,0,67,Single,1,0
30831,Unemployed,49917,36,0.3829380595159736,0,38,Single,2,0
54304,Self-Employed,87488,60,0.20615246534221018,0,50,Single,1,0
23132,Self-Employed,20701,24,0.22588654020362808,1,47,Married,2,1
57020,Employed,80281,60,0.6609429746834167,0,64,Single,2,0
38630,Employed,94871,12,0.7965757413247553,0,51,Single,2,0
31741,Unemployed,73225,48,0.6128530830454303,1,64,Single,0,1
36027,Employed,57492,60,0.8429799770886024,0,69,Married,1,0
34790,Employed,7988,60,0.7739830360455192,0,59,Married,0,0
59166,Employed,40919,48,0.10722544555252034,1,50,Married,4,1
23607,Employed,53426,48,0.6355437315441078,0,57,Married,0,1
26768,Employed,57167,12,0.343707750971434,0,32,Single,0,1
54968,Employed,14013,48,0.46360000937632806,0,37,Married,2,0
28617,Self-Employed,44113,36,0.1752245985073814,0,54,Married,3,0
52063,Employed,8574,60,0.32567932949732037,0,48,Married,1,0
71666,Employed,12838,48,0.606148773946006,0,24,Married,3,1
30923,Employed,98899,12,0.27470570420505924,0,54,Single,0,0
47693,Employed,36368,48,0.6180293346169544,0,66,Married,2,0
22891,Employed,37228,60,0.8384257366373379,1,34,Married,3,0
49113,Self-Employed,54711,24,0.1039522440039658,1,33,Single,2,0
39331,Employed,51097,48,0.7286165757838867,0,69,Single,2,0
43880,Unemployed,60773,36,0.6130551041305506,0,69,Married,1,0
28050,Employed,33639,60,0.13730621018703382,0,23,Married,1,1
18686,Employed,19823,12,0.7321337097961763,0,41,Married,1,1
44413,Employed,28510,60,0.2796168281097049,0,36,Single,2,0
15908,Employed,43333,24,0.3126564325780999,0,58,Single,0,0
31986,Self-Employed,9435,12,0.1748125459754987,0,46,Married,2,0
52916,Self-Employed,43418,24,0.5275038522746075,1,26,Single,4,0
39212,Employed,62955,24,0.49857899221458135,0,38,Single,0,0
79168,Employed,64507,36,0.37773960506903126,0,61,Single,1,0
54723,Employed,56033,48,0.23500304621341847,0,26,Single,0,0
27957,Employed,91089,36,0.7703628435992527,1,61,Single,5,1
36714,Unemployed,77972,36,0.8011027440541374,0,45,Single,2,0
35633,Employed,52219,36,0.5324636885709377,1,68,Married,2,1
19285,Self-Employed,39477,12,0.29538026687950253,0,44,Married,1,0
24930,Employed,94780,48,0.17688805255894718,1,50,Married,0,1
29018,Employed,47721,48,0.7948353339932502,0,43,Single,0,0
16082,Employed,72228,12,0.17684217567164345,0,65,Married,1,0
37011,Employed,20523,36,0.11054403019956105,1,63,Married,2,0
32871,Self-Employed,37326,36,0.47551806187091106,0,28,Single,0,0
18598,Employed,47205,24,0.6850168175834674,0,69,Single,0,0
42688,Self-Employed,5125,24,0.4660296035816325,0,29,Married,3,0
48356,Employed,71735,60,0.14112848558922889,0,26,Single,1,1
39767,Unemployed,21375,24,0.6520232907374582,0,53,Single,1,1
31900,Employed,7711,48,0.6138660964462808,0,53,Single,1,0
46008,Self-Employed,37437,12,0.6452237848996439,0,65,Married,3,0
47671,Self-Employed,33022,36,0.26896199307923957,0,27,Married,0,0
41067,Unemployed,14182,60,0.7365587273161592,0,62,Married,2,0
26112,Employed,98177,24,0.4833345693985067,1,38,Single,2,1
40564,Self-Employed,93148,60,0.5290822484723522,0,26,Married,2,0
58582,Employed,76531,12,0.5366640077233993,0,65,Married,2,1
28605,Employed,45950,12,0.3294451496569608,0,57,Single,1,0
84050,Employed,17920,60,0.3001072834696339,0,41,Married,3,0
29429,Employed,27144,60,0.10381290438522912,0,46,Single,1,0
36789,Unemployed,89418,60,0.4172882736443203,0,35,Single,1,0
27750,Employed,7565,36,0.4880823871512524,0,64,Single,2,0
39708,Employed,93909,48,0.6942429965242389,1,50,Single,3,0
18089,Employed,58942,24,0.15330156875544,0,31,Married,1,0
29190,Employed,75560,24,0.8391915299189691,0,28,Married,3,0
23462,Employed,29691,24,0.3111667745976332,0,25,Single,2,0
38335,Employed,38799,60,0.39337655210259825,2,28,Single,1,1
54056,Employed,71777,60,0.13868997247620946,0,25,Single,3,0
47023,Employed,39510,60,0.6225091286544987,0,30,Married,1,0
14063,Unemployed,92919,36,0.6671382379118935,1,35,Married,0,1
82193,Self-Employed,82366,36,0.8430329738318124,0,58,Married,3,0
40868,Unemployed,33975,36,0.369463202652183,0,23,Married,3,0
26619,Employed,58242,36,0.30589498390258674,0,61,Married,1,0
38671,Employed,51546,12,0.6808692028566965,0,30,Single,2,0
38967,Employed,97087,36,0.6654407107543423,0,27,Married,1,0
27813,Employed,28267,36,0.8496992462827095,0,44,Married,3,0
39307,Employed,82911,36,0.26425489938662716,0,46,Married,2,0
28481,Employed,92049,24,0.6642340981556282,0,54,Married,1,1
30892,Employed,74939,24,0.1534948617514834,0,28,Married,0,0
27597,Employed,9897,24,0.4842944854057749,1,59,Married,2,0
20474,Self-Employed,5163,48,0.19551262181256668,0,25,Married,0,0
38496,Employed,57540,12,0.6225167904755775,0,56,Single,3,0
45895,Employed,87915,60,0.5811734093533486,0,63,Single,0,0
44620,Employed,35030,36,0.13906634690378292,0,46,Married,3,0
50411,Employed,60313,24,0.35569425806780497,0,30,Single,1,0
41346,Employed,34870,12,0.4160269058214022,0,53,Married,3,0
29345,Employed,34482,36,0.2984482156103716,0,56,Single,0,0
50810,Employed,36058,48,0.13093603521504812,0,51,Single,1,0
21099,Self-Employed,62255,60,0.3550575168848471,0,58,Married,0,0
25329,Self-Employed,97407,36,0.7340999211606628,0,45,Married,1,1
24694,Employed,69930,60,0.38808727087331407,0,65,Single,3,0
55939,Employed,55500,36,0.3586958041874827,0,33,Married,2,0
52950,Employed,31379,48,0.8534025103292676,0,21,Married,1,0
44131,Self-Employed,72787,12,0.13330457497160106,1,56,Single,1,1
55757,Employed,28674,60,0.7138305565135864,0,56,Single,5,0
25547,Employed,11590,60,0.48647487865148,1,44,Married,0,1
41749,Employed,36432,12,0.8555700060084326,1,47,Single,1,0
34541,Employed,45426,60,0.4147765953307134,0,38,Married,2,0
50957,Self-Employed,54584,24,0.6664338696044174,0,67,Single,1,0
34679,Employed,92663,12,0.15594829151241188,1,35,Single,1,0
31132,Employed,43015,48,0.8430179404671049,0,37,Married,1,1
45087,Employed,78251,36,0.3756341334388741,0,49,Married,1,0
51558,Employed,74353,36,0.5192036606274292,0,25,Single,2,0
27796,Self-Employed,87990,12,0.2107852870103737,1,31,Married,3,0
35439,Self-Employed,9600,24,0.8564462969761927,0,36,Single,2,0
23780,Employed,29690,48,0.6383763231439148,0,54,Single,2,1
13370,Employed,38762,36,0.1431579814688898,0,37,Married,1,1
39347,Employed,42499,36,0.2241654233434267,1,53,Married,1,0
46330,Employed,92988,24,0.41986719811411977,0,69,Married,2,0
40329,Employed,12670,60,0.27341680990741746,1,51,Married,1,0
16650,Employed,91687,12,0.3437004556130645,1,38,Single,0,0
31560,Employed,22341,24,0.8979929287009413,0,45,Married,1,0
14952,Employed,78823,24,0.6269189577198421,1,25,Single,1,0
62810,Employed,89074,24,0.8377740818515615,1,50,Single,6,1
23519,Self-Employed,22015,24,0.4486386998834633,1,65,Married,2,0
60003,Employed,70126,60,0.6682258275924543,2,43,Married,2,1
53015,Self-Employed,60197,48,0.46775223372903096,0,58,Married,1,0
25330,Employed,54849,24,0.3625796342840193,1,65,Married,0,0
23083,Employed,20852,24,0.515338517200845,0,38,Single,3,0
41778,Self-Employed,60361,12,0.4418488334299894,0,52,Single,0,0
25907,Employed,26258,36,0.884432518944555,0,50,Married,2,0
37835,Self-Employed,67355,60,0.49693312417312074,0,49,Married,2,0
29937,Employed,46508,24,0.7488905063190364,0,56,Single,0,1
17810,Employed,72784,48,0.6334555746366788,0,29,Married,2,0
14880,Employed,76728,48,0.4837017897739381,0,43,Married,0,0
39762,Employed,32410,48,0.47932005797306887,0,23,Married,1,0
29009,Employed,14895,12,0.3735120936496301,0,42,Married,4,0
29107,Employed,76942,48,0.1855854461056449,0,60,Married,3,1
47970,Employed,38924,12,0.7091754631498535,0,65,Single,1,1
58068,Employed,75831,60,0.8344758345604312,0,51,Single,2,0
32564,Employed,17264,48,0.27436388372809417,1,42,Married,0,0
31690,Employed,33038,36,0.8405387951433579,0,31,Single,3,0
44358,Employed,14136,24,0.28584337444662256,0,62,Single,0,0
21104,Employed,18213,60,0.5240632815870202,0,63,Married,0,0
39706,Self-Employed,82608,36,0.3748975969017103,0,23,Single,2,0
45286,Self-Employed,32431,60,0.1916070287298066,1,34,Married,1,0
47671,Employed,47290,48,0.14227069996443786,0,66,Single,1,0
16735,Unemployed,72539,60,0.3922772257153819,1,39,Single,1,0
26781,Employed,90535,60,0.13787509163955197,3,51,Married,1,1
25557,Unemployed,47747,60,0.18336515003028106,0,56,Married,0,0
37795,Self-Employed,80974,12,0.21383806303838737,0,52,Single,0,0
44015,Self-Employed,84763,36,0.10153256494319925,0,46,Single,1,0
66084,Employed,74208,48,0.22260177267492276,1,21,Married,1,1
29792,Employed,77994,24,0.5618229443026997,0,22,Married,1,0
29761,Employed,89075,48,0.7556184976767492,1,26,Married,2,1
57518,Self-Employed,74015,48,0.2547439675264559,0,65,Married,2,0
40889,Employed,19887,12,0.1646980830780002,1,34,Single,2,0
60298,Self-Employed,5051,12,0.6836113587486977,0,48,Married,3,0
40761,Employed,72695,60,0.10653016916577283,0,53,Single,3,0
22860,Self-Employed,74926,48,0.687329681629105,0,45,Married,1,0
21306,Employed,90571,36,0.20489378869350505,0,60,Single,2,0
19523,Employed,33491,12,0.2826280496955228,0,38,Married,3,0
47326,Employed,21080,12,0.19605592871042365,0,66,Single,3,0
58421,Employed,39880,36,0.2978705256411156,0,54,Single,1,0
76095,Employed,64965,12,0.7385407507694359,0,32,Single,1,0
50880,Self-Employed,52361,36,0.2060352841000606,0,47,Single,1,1
57822,Employed,92685,24,0.8953325058348272,0,44,Single,1,0
28796,Employed,85875,36,0.36167822087823354,0,53,Married,1,0
22866,Self-Employed,99841,24,0.8375745004066631,0,35,Married,4,1
51022,Employed,71890,60,0.2520264638684373,0,63,Married,4,0
42919,Unemployed,76156,60,0.2503180159555214,1,52,Married,3,1
37910,Unemployed,74290,12,0.5522685464344591,0,37,Single,0,0
42401,Employed,21593,36,0.14048006792374235,0,55,Married,1,0
41327,Employed,21167,12,0.7408023181084743,0,67,Married,2,1
60689,Employed,93091,36,0.45169220053444314,1,65,Single,0,1
60961,Self-Employed,38005,12,0.6593571786822836,1,55,Married,1,0
45147,Employed,70471,60,0.23970576279681552,0,33,Single,2,0
50935,Employed,55728,60,0.6138858806289523,0,29,Single,2,0
44606,Self-Employed,13691,12,0.5752565234813549,0,30,Single,3,0
30198,Employed,14756,36,0.704529001534355,0,21,Married,2,0
49149,Self-Employed,41308,48,0.33792103412077645,0,54,Married,1,0
20789,Self-Employed,69079,36,0.8465324599772074,0,66,Married,1,0
55356,Employed,70524,12,0.8690408555165855,0,57,Single,1,1
22520,Self-Employed,65466,36,0.7944988889770838,0,45,Single,1,0
40713,Self-Employed,14327,24,0.5576270129284334,0,42,Married,4,0
25898,Employed,33520,36,0.43623061652908046,2,30,Single,1,0
45313,Employed,48308,60,0.1463939348559639,2,46,Single,4,0
35826,Employed,99436,60,0.8577822411687918,1,39,Single,0,0
19189,Employed,21533,24,0.8614250749586935,0,60,Single,1,1
42970,Unemployed,98318,36,0.1149507639837471,0,65,Married,2,0
28820,Employed,49488,48,0.38551003731257605,1,61,Married,0,0
51661,Employed,72160,36,0.8040290946066094,0,24,Single,0,1
36334,Employed,45429,60,0.16468162643169465,0,60,Single,1,0
42538,Employed,56726,60,0.2572531013681659,2,25,Single,3,0
24759,Unemployed,91348,12,0.8829418534556727,1,49,Single,1,1
28688,Self-Employed,78065,60,0.7778310496962789,0,58,Married,1,1
30228,Employed,25653,12,0.8296507952670109,0,25,Single,1,1
51158,Employed,61921,60,0.21372353492425378,0,21,Single,1,0
71036,Employed,98396,60,0.269052767173476,0,48,Single,0,0
26315,Employed,18654,48,0.5843332674813992,0,39,Single,2,0
55867,Employed,7108,12,0.5013905768021594,1,56,Married,2,0
15246,Employed,74483,12,0.33880271243763915,2,21,Single,1,0
22523,Unemployed,12899,60,0.8070770397897972,0,49,Married,3,1
24747,Employed,18372,12,0.8211108924284585,0,56,Single,1,1
21141,Self-Employed,42682,60,0.3333472081172889,0,52,Married,2,0
19275,Employed,72799,60,0.22460251247355184,0,34,Married,2,1
42838,Employed,96724,36,0.2192739366162508,1,52,Single,1,1
33335,Self-Employed,41583,12,0.4875401563135513,1,66,Married,2,0
42267,Employed,34295,24,0.20633479632108234,0,29,Married,3,0
47867,Self-Employed,71113,12,0.4786721776761803,0,39,Single,0,0
40386,Employed,85565,12,0.469547258287886,1,31,Married,1,1
47245,Employed,54574,48,0.8072881705645257,0,68,Single,2,0
35319,Self-Employed,69934,24,0.3369683518400296,0,24,Married,1,0
22588,Employed,35066,24,0.548521966912782,1,61,Single,2,0
55443,Self-Employed,88149,48,0.6947998914272772,0,45,Married,1,0
28691,Unemployed,90096,48,0.5767318360399252,0,37,Married,2,1
24978,Employed,13945,12,0.8632542759841096,1,67,Single,1,0
33820,Employed,34418,36,0.581821984399816,1,28,Single,2,0
25206,Employed,87607,48,0.8214897427760895,0,65,Married,0,0
30731,Employed,54874,24,0.2960451114029944,0,21,Married,2,0
41673,Self-Employed,22130,24,0.5486022182235492,0,22,Married,2,1
41745,Employed,91257,12,0.5346447412533236,0,30,Married,0,1
25358,Employed,73248,36,0.8915616881120668,1,47,Single,1,1
29879,Self-Employed,87627,60,0.26360505071929885,0,47,Married,1,0
55811,Employed,86393,48,0.212794718692782,0,33,Single,3,0
44292,Self-Employed,46394,48,0.5893376621043364,0,31,Single,1,0
83285,Employed,54635,12,0.27895371466565066,0,34,Married,0,0
58223,Unemployed,87089,36,0.6113242765202319,0,52,Single,1,0
57395,Employed,22404,24,0.8779912708156407,0,36,Single,2,0
20844,Employed,77629,24,0.8572047963179661,0,49,Single,3,1
49293,Employed,18156,60,0.28488241971519845,0,58,Married,3,0
35552,Employed,60618,24,0.23671707856971916,1,54,Single,0,0
29132,Unemployed,54999,48,0.5485914297300366,0,46,Single,0,0
38840,Employed,18785,60,0.5694218305785201,0,25,Single,1,0
53001,Self-Employed,53359,36,0.6298000571045203,0,39,Single,1,0
44370,Employed,95807,60,0.6931927407894467,0,59,Single,1,0
25555,Employed,19694,36,0.5807658485376034,0,48,Single,4,0
48873,Employed,41114,24,0.18940240297573024,0,48,Married,2,1
28140,Employed,74549,12,0.7321263764555582,0,37,Single,3,0
39603,Employed,62230,60,0.16361374761970077,0,57,Married,2,0
32165,Employed,37799,60,0.11599414897375367,0,64,Single,2,0
33271,Unemployed,95288,48,0.7157265572895012,0,39,Single,2,1
49340,Employed,16156,48,0.5386859395485407,1,47,Single,2,1
23954,Employed,15304,36,0.6588731348692186,1,32,Married,2,0
79069,Employed,45645,12,0.406197859366079,0,23,Married,0,1
17528,Employed,43938,48,0.10887399481959399,0,24,Married,4,1
28593,Unemployed,61982,48,0.3648122793048203,0,67,Single,4,0
